,SK_Pedidos,en_destino,en_origem,SK_Localizacoes
57418,46873,,,
57419,46874,,19150.0,19150.0
57420,46875,,24460.0,24460.0
57421,46875,,24461.0,24461.0
57422,46876,,,
57423,46877,,18421.0,18421.0
57424,46877,,18422.0,18422.0
57425,46878,,,
57426,46879,,,
57427,46880,,13510.0,13510.0
57428,46881,,24402.0,24402.0
57429,46881,,24403.0,24403.0
57430,46882,,,
57431,46883,,,
57432,46884,,,
57433,46885,,19886.0,19886.0
57434,46886,,3647.0,3647.0
57435,46887,,,
57436,46888,,,
57437,46889,,,
57438,46890,,,
57439,46891,,22410.0,22410.0
57440,46891,,22411.0,22411.0
57441,46892,,19174.0,19174.0
57442,46893,,824.0,824.0
57443,46893,,825.0,825.0
57444,46894,,,
57445,46895,,23470.0,23470.0
57446,46895,,23471.0,23471.0
57447,46896,,19172.0,19172.0
57448,46897,,20251.0,20251.0
57449,46897,,20252.0,20252.0
57450,46897,,20253.0,20253.0
57451,46897,,20254.0,20254.0
57452,46898,,908.0,908.0
57453,46899,,,
57454,46900,,,
57455,46901,,,
57456,46902,,,
57457,46903,,,
57458,46904,,25747.0,25747.0
57459,46904,,25748.0,25748.0
57460,46905,,18604.0,18604.0
57461,46905,,18605.0,18605.0
57462,46906,,18498.0,18498.0
57463,46907,,,
57464,46908,,21336.0,21336.0
57465,46909,,,
57466,46910,,17293.0,17293.0
57467,46911,,20119.0,20119.0
57468,46912,,20119.0,20119.0
57469,46913,,17985.0,17985.0
57470,46914,,,
57471,46915,,,
57472,46916,,,
57473,46917,,21377.0,21377.0
57474,46918,,,
57475,46919,,20596.0,20596.0
57476,46919,,20597.0,20597.0
57477,46920,,,
57478,46921,,,
57479,46922,,,
57480,46923,,,
57481,46924,,,
57482,46925,,,
57483,46926,,,
57484,46927,,,
57485,46928,,22251.0,22251.0
57486,46928,,22252.0,22252.0
57487,46929,,,
57488,46930,,,
57489,46931,,,
57490,46932,,,
57491,46933,,,
57492,46934,,19172.0,19172.0
57493,46935,,,
57494,46936,,3618.0,3618.0
57495,46937,,3618.0,3618.0
57496,46938,,3618.0,3618.0
57497,46939,,24518.0,24518.0
57498,46939,,24519.0,24519.0
57499,46940,,,
57500,46941,,2164.0,2164.0
57501,46941,,2165.0,2165.0
57502,46942,,,
57503,46943,,17123.0,17123.0
57504,46944,,18604.0,18604.0
57505,46944,,18605.0,18605.0
57506,46945,,,
57507,46946,,,
57508,46947,,,
57509,46948,,,
57510,46949,,,
57511,46950,,,
57512,46951,,,
57513,46952,,,
57514,46953,,,
57515,46954,,3026.0,3026.0
57516,46955,,13695.0,13695.0
57517,46955,,13696.0,13696.0
57518,46956,,,
57519,46957,,,
57520,46958,,,
57521,46959,,,
57522,46960,,,
57523,46961,,,
57524,46962,,14833.0,14833.0
57525,46963,,25438.0,25438.0
57526,46963,,25439.0,25439.0
57527,46964,,,
57528,46965,,19883.0,19883.0
57529,46966,,,
57530,46967,,18522.0,18522.0
57531,46967,,18523.0,18523.0
57532,46968,,19734.0,19734.0
57533,46968,,19735.0,19735.0
57534,46969,,19116.0,19116.0
57535,46970,,19883.0,19883.0
57536,46971,,,
57537,46972,,,
57538,46973,,,
57539,46974,,,
57540,46975,,19050.0,19050.0
57541,46976,,,
57542,46977,,,
57543,46978,,15827.0,15827.0
57544,46979,,,
57545,46980,,,
57546,46981,,,
57547,46982,,1779.0,1779.0
57548,46983,,19319.0,19319.0
57549,46983,,19320.0,19320.0
57550,46984,,,
57551,46985,,,
57552,46986,,,
57553,46987,,,
57554,46988,,20119.0,20119.0
57555,46989,,,
57556,46990,,,
57557,46991,,,
57558,46992,,19883.0,19883.0
57559,46993,,,
57560,46994,,,
57561,46995,,20674.0,20674.0
57562,46995,,20675.0,20675.0
57563,46996,,23470.0,23470.0
57564,46996,,23471.0,23471.0
57565,46997,,,
57566,46998,,,
57567,46999,,,
57568,47000,,18498.0,18498.0
57569,47001,,,
57570,47002,,,
57571,47003,,18498.0,18498.0
57572,47004,,,
57573,47005,,,
57574,47006,,2103.0,2103.0
57575,47007,,17123.0,17123.0
57576,47008,,21377.0,21377.0
57577,47009,,18504.0,18504.0
57578,47010,,,
57579,47011,,18522.0,18522.0
57580,47011,,18523.0,18523.0
57581,47012,,,
57582,47013,,1273.0,1273.0
57583,47014,,22964.0,22964.0
57584,47014,,22965.0,22965.0
57585,47015,,23470.0,23470.0
57586,47015,,23471.0,23471.0
57587,47016,,,
57588,47017,,,
57589,47018,,24880.0,24880.0
57590,47018,,24881.0,24881.0
57591,47019,,20674.0,20674.0
57592,47019,,20675.0,20675.0
57593,47020,,14816.0,14816.0
57594,47021,,1779.0,1779.0
57595,47022,,,
57596,47023,,,
57597,47024,,13476.0,13476.0
57598,47024,,13477.0,13477.0
57599,47025,,,
57600,47026,,19319.0,19319.0
57601,47026,,19320.0,19320.0
57602,47027,,,
57603,47028,,2563.0,2563.0
57604,47028,,2564.0,2564.0
57605,47029,,,
57606,47030,,,
57607,47031,,,
57608,47032,,1809.0,1809.0
57609,47032,,1810.0,1810.0
57610,47033,,22210.0,22210.0
57611,47033,,22211.0,22211.0
57612,47034,,19319.0,19319.0
57613,47034,,19320.0,19320.0
57614,47035,,,
57615,47036,,14715.0,14715.0
57616,47037,,,
57617,47038,,,
57618,47039,,,
57619,47040,,,
57620,47041,,20772.0,20772.0
57621,47042,,,
57622,47043,,,
57623,47044,,25464.0,25464.0
57624,47044,,25465.0,25465.0
57625,47045,,,
57626,47046,,20909.0,20909.0
57627,47046,,20910.0,20910.0
57628,47047,,20909.0,20909.0
57629,47047,,20910.0,20910.0
57630,47048,,19883.0,19883.0
57631,47049,,,
57632,47050,,27871.0,27871.0
57633,47050,,27872.0,27872.0
57634,47051,,19886.0,19886.0
57635,47052,,,
57636,47053,,,
57637,47054,,24402.0,24402.0
57638,47054,,24403.0,24403.0
57639,47055,,,
57640,47056,,14132.0,14132.0
57641,47056,,14133.0,14133.0
57642,47057,,,
57643,47058,,,
57644,47059,,,
57645,47060,,,
57646,47061,,,
57647,47062,,,
57648,47063,,,
57649,47064,,,
57650,47065,,,
57651,47066,,14079.0,14079.0
57652,47067,,,
57653,47068,,,
57654,47069,,,
57655,47070,,14744.0,14744.0
57656,47071,,25289.0,25289.0
57657,47071,,25290.0,25290.0
57658,47072,,18388.0,18388.0
57659,47073,,,
57660,47074,,23470.0,23470.0
57661,47074,,23471.0,23471.0
57662,47075,,,
57663,47076,,,
57664,47077,,18522.0,18522.0
57665,47077,,18523.0,18523.0
57666,47078,,,
57667,47079,,,
57668,47080,,,
57669,47081,,21210.0,21210.0
57670,47081,,21211.0,21211.0
57671,47082,,,
57672,47083,,21377.0,21377.0
57673,47084,,,
57674,47085,,24402.0,24402.0
57675,47085,,24403.0,24403.0
57676,47086,,,
57677,47087,,13310.0,13310.0
57678,47088,,25381.0,25381.0
57679,47088,,25382.0,25382.0
57680,47089,,20674.0,20674.0
57681,47089,,20675.0,20675.0
57682,47090,,25289.0,25289.0
57683,47090,,25290.0,25290.0
57684,47091,,25289.0,25289.0
57685,47091,,25290.0,25290.0
57686,47092,,,
57687,47093,,,
57688,47094,,,
57689,47095,,24402.0,24402.0
57690,47095,,24403.0,24403.0
57691,47096,,,
57692,47097,,,
57693,47098,,,
57694,47099,,,
57695,47100,,25248.0,25248.0
57696,47100,,25249.0,25249.0
57697,47101,,,
57698,47102,,,
57699,47103,,19116.0,19116.0
57700,47104,,22166.0,22166.0
57701,47104,,22167.0,22167.0
57702,47105,,17677.0,17677.0
57703,47106,,,
57704,47107,,,
57705,47108,,,
57706,47109,,17123.0,17123.0
57707,47110,,,
57708,47111,,,
57709,47112,,,
57710,47113,,,
57711,47114,,,
57712,47115,,,
57713,47116,,2584.0,2584.0
57714,47116,,2585.0,2585.0
57715,47117,,,
57716,47118,,12316.0,12316.0
57717,47119,,12316.0,12316.0
57718,47120,,18009.0,18009.0
57719,47120,,18010.0,18010.0
57720,47121,,,
57721,47122,,,
57722,47123,,20674.0,20674.0
57723,47123,,20675.0,20675.0
57724,47124,,13019.0,13019.0
57725,47125,,,
57726,47126,,,
57727,47127,,,
57728,47128,,,
57729,47129,,1779.0,1779.0
57730,47130,,,
57731,47131,,21638.0,21638.0
57732,47132,,,
57733,47133,,,
57734,47134,,,
57735,47135,,18777.0,18777.0
57736,47135,,18778.0,18778.0
57737,47136,,25747.0,25747.0
57738,47136,,25748.0,25748.0
57739,47137,,,
57740,47138,,,
57741,47139,,,
57742,47140,,,
57743,47141,,18638.0,18638.0
57744,47142,,,
57745,47143,,,
57746,47144,,21468.0,21468.0
57747,47145,,,
57748,47146,,1947.0,1947.0
57749,47146,,1948.0,1948.0
57750,47147,,,
57751,47148,,17712.0,17712.0
57752,47149,,,
57753,47150,,,
57754,47151,,19886.0,19886.0
57755,47152,,,
57756,47153,,18718.0,18718.0
57757,47153,,18719.0,18719.0
57758,47154,,,
57759,47155,,27669.0,27669.0
57760,47155,,27670.0,27670.0
57761,47156,,19128.0,19128.0
57762,47157,,,
57763,47158,,,
57764,47159,,27669.0,27669.0
57765,47159,,27670.0,27670.0
57766,47160,,,
57767,47161,,20278.0,20278.0
57768,47161,,20279.0,20279.0
57769,47162,,2453.0,2453.0
57770,47163,,,
57771,47164,,,
57772,47165,,19172.0,19172.0
57773,47166,,,
57774,47167,,,
57775,47168,,,
57776,47169,,,
57777,47170,,21435.0,21435.0
57778,47171,,,
57779,47172,,,
57780,47173,,,
57781,47174,,,
57782,47175,,24210.0,24210.0
57783,47175,,24211.0,24211.0
57784,47176,,24210.0,24210.0
57785,47176,,24211.0,24211.0
57786,47177,,24210.0,24210.0
57787,47177,,24211.0,24211.0
57788,47178,,,
57789,47179,,,
57790,47180,,,
57791,47181,,,
57792,47182,,,
57793,47183,,2563.0,2563.0
57794,47183,,2564.0,2564.0
57795,47184,,,
57796,47185,,,
57797,47186,,23470.0,23470.0
57798,47186,,23471.0,23471.0
57799,47187,,19728.0,19728.0
57800,47187,,19729.0,19729.0
57801,47188,,19728.0,19728.0
57802,47188,,19729.0,19729.0
57803,47189,,,
57804,47190,,,
57805,47191,,,
57806,47192,,,
57807,47193,,,
57808,47194,,21377.0,21377.0
57809,47195,,,
57810,47196,,,
57811,47197,,,
57812,47198,,,
57813,47199,,,
57814,47200,,,
57815,47201,,,
57816,47202,,,
57817,47203,,19172.0,19172.0
57818,47204,,19319.0,19319.0
57819,47204,,19320.0,19320.0
57820,47205,,,
57821,47206,,,
57822,47207,,,
57823,47208,,25248.0,25248.0
57824,47208,,25249.0,25249.0
57825,47209,,,
57826,47210,,,
57827,47211,,,
57828,47212,,,
57829,47213,,,
57830,47214,,,
57831,47215,,,
57832,47216,,,
57833,47217,,,
57834,47218,,,
57835,47219,,,
57836,47220,,,
57837,47221,,3685.0,3685.0
57838,47222,,20674.0,20674.0
57839,47222,,20675.0,20675.0
57840,47223,,,
57841,47224,,26210.0,26210.0
57842,47224,,26211.0,26211.0
57843,47225,,,
57844,47226,,21377.0,21377.0
57845,47227,,19290.0,19290.0
57846,47227,,19291.0,19291.0
57847,47228,,,
57848,47229,,19290.0,19290.0
57849,47229,,19291.0,19291.0
57850,47230,,,
57851,47231,,19128.0,19128.0
57852,47232,,,
57853,47233,,,
57854,47234,,16624.0,16624.0
57855,47234,,16625.0,16625.0
57856,47235,,,
57857,47236,,655.0,655.0
57858,47237,,20674.0,20674.0
57859,47237,,20675.0,20675.0
57860,47238,,,
57861,47239,,,
57862,47240,,,
57863,47241,,17727.0,17727.0
57864,47242,,18489.0,18489.0
57865,47242,,18490.0,18490.0
57866,47243,,13164.0,13164.0
57867,47244,,,
57868,47245,,17722.0,17722.0
57869,47246,,2351.0,2351.0
57870,47247,,655.0,655.0
57871,47248,,16591.0,16591.0
57872,47248,,16592.0,16592.0
57873,47249,,,
57874,47250,,3685.0,3685.0
57875,47251,,,
57876,47252,,19886.0,19886.0
57877,47253,,,
57878,47254,,,
57879,47255,,25289.0,25289.0
57880,47255,,25290.0,25290.0
57881,47256,,,
57882,47257,,,
57883,47258,,18421.0,18421.0
57884,47258,,18422.0,18422.0
57885,47259,,18421.0,18421.0
57886,47259,,18422.0,18422.0
57887,47260,,18421.0,18421.0
57888,47260,,18422.0,18422.0
57889,47261,,,
57890,47262,,,
57891,47263,,,
57892,47264,,,
57893,47265,,24161.0,24161.0
57894,47265,,24162.0,24162.0
57895,47266,,20674.0,20674.0
57896,47266,,20675.0,20675.0
57897,47267,,21709.0,21709.0
57898,47267,,21710.0,21710.0
57899,47268,,23470.0,23470.0
57900,47268,,23471.0,23471.0
57901,47269,,25015.0,25015.0
57902,47270,,19172.0,19172.0
57903,47271,,,
57904,47272,,,
57905,47273,,,
57906,47274,,23485.0,23485.0
57907,47274,,23486.0,23486.0
57908,47275,,,
57909,47276,,,
57910,47277,,13310.0,13310.0
57911,47278,,20674.0,20674.0
57912,47278,,20675.0,20675.0
57913,47279,,,
57914,47280,,,
57915,47281,,,
57916,47282,,,
57917,47283,,22501.0,22501.0
57918,47283,,22502.0,22502.0
57919,47284,,,
57920,47285,,25353.0,25353.0
57921,47285,,25354.0,25354.0
57922,47286,,,
57923,47287,,26902.0,26902.0
57924,47287,,26903.0,26903.0
57925,47288,,24361.0,24361.0
57926,47288,,24362.0,24362.0
57927,47289,,,
57928,47290,,,
57929,47291,,,
57930,47292,,,
57931,47293,,20674.0,20674.0
57932,47293,,20675.0,20675.0
57933,47294,,,
57934,47295,,,
57935,47296,,,
57936,47297,,14812.0,14812.0
57937,47298,,,
57938,47299,,,
57939,47300,,18604.0,18604.0
57940,47300,,18605.0,18605.0
57941,47301,,,
57942,47302,,24402.0,24402.0
57943,47302,,24403.0,24403.0
57944,47303,,,
57945,47304,,,
57946,47305,,,
57947,47306,,,
57948,47307,,,
57949,47308,,19290.0,19290.0
57950,47308,,19291.0,19291.0
57951,47309,,19290.0,19290.0
57952,47309,,19291.0,19291.0
57953,47310,,19290.0,19290.0
57954,47310,,19291.0,19291.0
57955,47311,,19290.0,19290.0
57956,47311,,19291.0,19291.0
57957,47312,,19290.0,19290.0
57958,47312,,19291.0,19291.0
57959,47313,,24909.0,24909.0
57960,47313,,24910.0,24910.0
57961,47314,,,
57962,47315,,20535.0,20535.0
57963,47315,,20536.0,20536.0
57964,47316,,,
57965,47317,,,
57966,47318,,18498.0,18498.0
57967,47319,,,
57968,47320,,,
57969,47321,,,
57970,47322,,,
57971,47323,,,
57972,47324,,,
57973,47325,,17841.0,17841.0
57974,47325,,17842.0,17842.0
57975,47326,,,
57976,47327,,,
57977,47328,,,
57978,47329,,,
57979,47330,,,
57980,47331,,24880.0,24880.0
57981,47331,,24881.0,24881.0
57982,47332,,,
57983,47333,,,
57984,47334,,26078.0,26078.0
57985,47335,,26078.0,26078.0
57986,47336,,18604.0,18604.0
57987,47336,,18605.0,18605.0
57988,47337,,,
57989,47338,,,
57990,47339,,,
57991,47340,,,
57992,47341,,19622.0,19622.0
57993,47341,,19623.0,19623.0
57994,47342,,,
57995,47343,,2211.0,2211.0
57996,47343,,2212.0,2212.0
57997,47344,,,
57998,47345,,6382.0,6382.0
57999,47345,,6383.0,6383.0
58000,47345,,6384.0,6384.0
58001,47346,,6382.0,6382.0
58002,47346,,6383.0,6383.0
58003,47346,,6384.0,6384.0
58004,47347,,,
58005,47348,,,
58006,47349,,,
58007,47350,,19128.0,19128.0
58008,47351,,20674.0,20674.0
58009,47351,,20675.0,20675.0
58010,47352,,,
58011,47353,,,
58012,47354,,,
58013,47355,,20230.0,20230.0
58014,47355,,20231.0,20231.0
58015,47356,,13310.0,13310.0
58016,47357,,,
58017,47358,,,
58018,47359,,27669.0,27669.0
58019,47359,,27670.0,27670.0
58020,47360,,,
58021,47361,,,
58022,47362,,25747.0,25747.0
58023,47362,,25748.0,25748.0
58024,47363,,,
58025,47364,,18498.0,18498.0
58026,47365,,,
58027,47366,,,
58028,47367,,1419.0,1419.0
58029,47368,,,
58030,47369,,,
58031,47370,,19319.0,19319.0
58032,47370,,19320.0,19320.0
58033,47371,,19128.0,19128.0
58034,47372,,26122.0,26122.0
58035,47372,,26123.0,26123.0
58036,47373,,,
58037,47374,,25289.0,25289.0
58038,47374,,25290.0,25290.0
58039,47375,,,
58040,47376,,,
58041,47377,,20674.0,20674.0
58042,47377,,20675.0,20675.0
58043,47378,,19886.0,19886.0
58044,47379,,,
58045,47380,,20371.0,20371.0
58046,47381,,20674.0,20674.0
58047,47381,,20675.0,20675.0
58048,47382,,18498.0,18498.0
58049,47383,,,
58050,47384,,,
58051,47385,,17409.0,17409.0
58052,47386,,24518.0,24518.0
58053,47386,,24519.0,24519.0
58054,47387,,,
58055,47388,,,
58056,47389,,,
58057,47390,,18498.0,18498.0
58058,47391,,1729.0,1729.0
58059,47391,,1730.0,1730.0
58060,47392,,2209.0,2209.0
58061,47392,,2210.0,2210.0
58062,47393,,,
58063,47394,,,
58064,47395,,24518.0,24518.0
58065,47395,,24519.0,24519.0
58066,47396,,,
58067,47397,,,
58068,47398,,14635.0,14635.0
58069,47399,,19756.0,19756.0
58070,47399,,19757.0,19757.0
58071,47400,,,
58072,47401,,20251.0,20251.0
58073,47401,,20252.0,20252.0
58074,47401,,20253.0,20253.0
58075,47401,,20254.0,20254.0
58076,47402,,19128.0,19128.0
58077,47403,,1827.0,1827.0
58078,47403,,1828.0,1828.0
58079,47404,,20592.0,20592.0
58080,47404,,20593.0,20593.0
58081,47405,,20974.0,20974.0
58082,47405,,20975.0,20975.0
58083,47406,,20974.0,20974.0
58084,47406,,20975.0,20975.0
58085,47407,,3588.0,3588.0
58086,47408,,,
58087,47409,,,
58088,47410,,19128.0,19128.0
58089,47411,,19319.0,19319.0
58090,47411,,19320.0,19320.0
58091,47412,,,
58092,47413,,23470.0,23470.0
58093,47413,,23471.0,23471.0
58094,47414,,,
58095,47415,,,
58096,47416,,18948.0,18948.0
58097,47417,,,
58098,47418,,,
58099,47419,,,
58100,47420,,23470.0,23470.0
58101,47420,,23471.0,23471.0
58102,47421,,20674.0,20674.0
58103,47421,,20675.0,20675.0
58104,47422,,,
58105,47423,,,
58106,47424,,,
58107,47425,,,
58108,47426,,26902.0,26902.0
58109,47426,,26903.0,26903.0
58110,47427,,19290.0,19290.0
58111,47427,,19291.0,19291.0
58112,47428,,19290.0,19290.0
58113,47428,,19291.0,19291.0
58114,47429,,24893.0,24893.0
58115,47429,,24894.0,24894.0
58116,47430,,24402.0,24402.0
58117,47430,,24403.0,24403.0
58118,47431,,,
58119,47432,,21374.0,21374.0
58120,47433,,,
58121,47434,,,
58122,47435,,,
58123,47436,,,
58124,47437,,,
58125,47438,,,
58126,47439,,13310.0,13310.0
58127,47440,,,
58128,47441,,,
58129,47442,,3955.0,3955.0
58130,47443,,22166.0,22166.0
58131,47443,,22167.0,22167.0
58132,47444,,1273.0,1273.0
58133,47445,,,
58134,47446,,,
58135,47447,,1729.0,1729.0
58136,47447,,1730.0,1730.0
58137,47448,,,
58138,47449,,3555.0,3555.0
58139,47450,,,
58140,47451,,,
58141,47452,,20674.0,20674.0
58142,47452,,20675.0,20675.0
58143,47453,,,
58144,47454,,15827.0,15827.0
58145,47455,,15827.0,15827.0
58146,47456,,,
58147,47457,,19174.0,19174.0
58148,47458,,19172.0,19172.0
58149,47459,,,
58150,47460,,22410.0,22410.0
58151,47460,,22411.0,22411.0
58152,47461,,,
58153,47462,,,
58154,47463,,13227.0,13227.0
58155,47464,,,
58156,47465,,,
58157,47466,,,
58158,47467,,,
58159,47468,,,
58160,47469,,2160.0,2160.0
58161,47469,,2161.0,2161.0
58162,47470,,2160.0,2160.0
58163,47470,,2161.0,2161.0
58164,47471,,2160.0,2160.0
58165,47471,,2161.0,2161.0
58166,47472,,2160.0,2160.0
58167,47472,,2161.0,2161.0
58168,47473,,2160.0,2160.0
58169,47473,,2161.0,2161.0
58170,47474,,,
58171,47475,,,
58172,47476,,2007.0,2007.0
58173,47477,,20371.0,20371.0
58174,47478,,,
58175,47479,,,
58176,47480,,19050.0,19050.0
58177,47481,,11037.0,11037.0
58178,47482,,,
58179,47483,,,
58180,47484,,,
58181,47485,,,
58182,47486,,,
58183,47487,,25682.0,25682.0
58184,47487,,25683.0,25683.0
58185,47488,,25682.0,25682.0
58186,47488,,25683.0,25683.0
58187,47489,,18498.0,18498.0
58188,47490,,,
58189,47491,,,
58190,47492,,,
58191,47493,,,
58192,47494,,,
58193,47495,,,
58194,47496,,24518.0,24518.0
58195,47496,,24519.0,24519.0
58196,47497,,,
58197,47498,,25015.0,25015.0
58198,47499,,25015.0,25015.0
58199,47500,,,
58200,47501,,21468.0,21468.0
58201,47502,,,
58202,47503,,,
58203,47504,,,
58204,47505,,,
58205,47506,,18806.0,18806.0
58206,47507,,,
58207,47508,,,
58208,47509,,19128.0,19128.0
58209,47510,,19128.0,19128.0
58210,47511,,,
58211,47512,,,
58212,47513,,13310.0,13310.0
58213,47514,,3635.0,3635.0
58214,47515,,3635.0,3635.0
58215,47516,,,
58216,47517,,18212.0,18212.0
58217,47518,,,
58218,47519,,20193.0,20193.0
58219,47519,,20194.0,20194.0
58220,47520,,3673.0,3673.0
58221,47521,,,
58222,47522,,,
58223,47523,,,
58224,47524,,19376.0,19376.0
58225,47525,,26976.0,26976.0
58226,47525,,26977.0,26977.0
58227,47526,,,
58228,47527,,,
58229,47528,,,
58230,47529,,,
58231,47530,,,
58232,47531,,,
58233,47532,,13476.0,13476.0
58234,47532,,13477.0,13477.0
58235,47533,,,
58236,47534,,,
58237,47535,,2453.0,2453.0
58238,47536,,,
58239,47537,,,
58240,47538,,,
58241,47539,,,
58242,47540,,,
58243,47541,,,
58244,47542,,,
58245,47543,,,
58246,47544,,19116.0,19116.0
58247,47545,,,
58248,47546,,,
58249,47547,,24518.0,24518.0
58250,47547,,24519.0,24519.0
58251,47548,,,
58252,47549,,20674.0,20674.0
58253,47549,,20675.0,20675.0
58254,47550,,18751.0,18751.0
58255,47550,,18752.0,18752.0
58256,47551,,,
58257,47552,,,
58258,47553,,24478.0,24478.0
58259,47553,,24479.0,24479.0
58260,47554,,,
58261,47555,,,
58262,47556,,14635.0,14635.0
58263,47557,,14635.0,14635.0
58264,47558,,19048.0,19048.0
58265,47559,,,
58266,47560,,,
58267,47561,,20674.0,20674.0
58268,47561,,20675.0,20675.0
58269,47562,,19319.0,19319.0
58270,47562,,19320.0,19320.0
58271,47563,,,
58272,47564,,16915.0,16915.0
58273,47565,,22832.0,22832.0
58274,47565,,22833.0,22833.0
58275,47566,,,
58276,47567,,,
58277,47568,,,
58278,47569,,,
58279,47570,,,
58280,47571,,,
58281,47572,,,
58282,47573,,,
58283,47574,,18481.0,18481.0
58284,47574,,18482.0,18482.0
58285,47575,,,
58286,47576,,,
58287,47577,,23470.0,23470.0
58288,47577,,23471.0,23471.0
58289,47578,,20674.0,20674.0
58290,47578,,20675.0,20675.0
58291,47579,,18604.0,18604.0
58292,47579,,18605.0,18605.0
58293,47580,,3647.0,3647.0
58294,47581,,,
58295,47582,,,
58296,47583,,,
58297,47584,,,
58298,47585,,18431.0,18431.0
58299,47585,,18432.0,18432.0
58300,47586,,19886.0,19886.0
58301,47587,,1827.0,1827.0
58302,47587,,1828.0,1828.0
58303,47588,,,
58304,47589,,,
58305,47590,,,
58306,47591,,22964.0,22964.0
58307,47591,,22965.0,22965.0
58308,47592,,,
58309,47593,,18431.0,18431.0
58310,47593,,18432.0,18432.0
58311,47594,,18820.0,18820.0
58312,47594,,18821.0,18821.0
58313,47595,,,
58314,47596,,20674.0,20674.0
58315,47596,,20675.0,20675.0
58316,47597,,25353.0,25353.0
58317,47597,,25354.0,25354.0
58318,47598,,,
58319,47599,,,
58320,47600,,,
58321,47601,,,
58322,47602,,,
58323,47603,,,
58324,47604,,,
58325,47605,,26902.0,26902.0
58326,47605,,26903.0,26903.0
58327,47606,,19170.0,19170.0
58328,47607,,19170.0,19170.0
58329,47608,,19170.0,19170.0
58330,47609,,,
58331,47610,,24402.0,24402.0
58332,47610,,24403.0,24403.0
58333,47611,,,
58334,47612,,26122.0,26122.0
58335,47612,,26123.0,26123.0
58336,47613,,26122.0,26122.0
58337,47613,,26123.0,26123.0
58338,47614,,26122.0,26122.0
58339,47614,,26123.0,26123.0
58340,47615,,13947.0,13947.0
58341,47616,,,
58342,47617,,,
58343,47618,,,
58344,47619,,23470.0,23470.0
58345,47619,,23471.0,23471.0
58346,47620,,13711.0,13711.0
58347,47621,,,
58348,47622,,20278.0,20278.0
58349,47622,,20279.0,20279.0
58350,47623,,,
58351,47624,,,
58352,47625,,,
58353,47626,,,
58354,47627,,,
58355,47628,,,
58356,47629,,,
58357,47630,,19886.0,19886.0
58358,47631,,,
58359,47632,,,
58360,47633,,,
58361,47634,,,
58362,47635,,,
58363,47636,,,
58364,47637,,,
58365,47638,,3619.0,3619.0
58366,47639,,,
58367,47640,,,
58368,47641,,,
58369,47642,,,
58370,47643,,18498.0,18498.0
58371,47644,,20155.0,20155.0
58372,47645,,,
58373,47646,,,
58374,47647,,,
58375,47648,,,
58376,47649,,,
58377,47650,,22216.0,22216.0
58378,47650,,22217.0,22217.0
58379,47651,,,
58380,47652,,20674.0,20674.0
58381,47652,,20675.0,20675.0
58382,47653,,19886.0,19886.0
58383,47654,,,
58384,47655,,22964.0,22964.0
58385,47655,,22965.0,22965.0
58386,47656,,18604.0,18604.0
58387,47656,,18605.0,18605.0
58388,47657,,19886.0,19886.0
58389,47658,,19128.0,19128.0
58390,47659,,,
58391,47660,,,
58392,47661,,,
58393,47662,,,
58394,47663,,17165.0,17165.0
58395,47664,,17165.0,17165.0
58396,47665,,,
58397,47666,,,
58398,47667,,18498.0,18498.0
58399,47668,,11037.0,11037.0
58400,47669,,23470.0,23470.0
58401,47669,,23471.0,23471.0
58402,47670,,,
58403,47671,,,
58404,47672,,,
58405,47673,,,
58406,47674,,3619.0,3619.0
58407,47675,,26902.0,26902.0
58408,47675,,26903.0,26903.0
58409,47676,,,
58410,47677,,,
58411,47678,,,
58412,47679,,,
58413,47680,,,
58414,47681,,18498.0,18498.0
58415,47682,,2741.0,2741.0
58416,47682,,2742.0,2742.0
58417,47683,,,
58418,47684,,,
58419,47685,,19050.0,19050.0
58420,47686,,19503.0,19503.0
58421,47687,,16891.0,16891.0
58422,47688,,16891.0,16891.0
58423,47689,,,
58424,47690,,20674.0,20674.0
58425,47690,,20675.0,20675.0
58426,47691,,18714.0,18714.0
58427,47691,,18715.0,18715.0
58428,47692,,17323.0,17323.0
58429,47692,,17324.0,17324.0
58430,47693,,18498.0,18498.0
58431,47694,,18498.0,18498.0
58432,47695,,,
58433,47696,,,
58434,47697,,,
58435,47698,,13731.0,13731.0
58436,47698,,13732.0,13732.0
58437,47699,,,
58438,47700,,3697.0,3697.0
58439,47701,,,
58440,47702,,1779.0,1779.0
58441,47703,,27695.0,27695.0
58442,47703,,27696.0,27696.0
58443,47704,,,
58444,47705,,18805.0,18805.0
58445,47706,,,
58446,47707,,,
58447,47708,,,
58448,47709,,20027.0,20027.0
58449,47709,,20028.0,20028.0
58450,47710,,17977.0,17977.0
58451,47711,,,
58452,47712,,,
58453,47713,,,
58454,47714,,23485.0,23485.0
58455,47714,,23486.0,23486.0
58456,47715,,,
58457,47716,,,
58458,47717,,,
58459,47718,,,
58460,47719,,22166.0,22166.0
58461,47719,,22167.0,22167.0
58462,47720,,,
58463,47721,,22487.0,22487.0
58464,47721,,22488.0,22488.0
58465,47722,,,
58466,47723,,,
58467,47724,,25379.0,25379.0
58468,47724,,25380.0,25380.0
58469,47725,,26987.0,26987.0
58470,47725,,26988.0,26988.0
58471,47726,,,
58472,47727,,25989.0,25989.0
58473,47727,,25990.0,25990.0
58474,47728,,,
